transaction_id,is_fraud
5fd5e1f9-1bde-4e2a-8bb2-495a1fbf1a33,true
b795261f-d478-4402-a626-99e6e272846f,true
ebd76f81-ae62-415a-9900-775d6c1dd785,true
aafe647a-c976-4cee-8d8e-953aff4764a6,true
55039f05-73a5-4cac-b4bd-f6c6d9c08408,true
eabeff34-6c63-4b8c-b23b-6d4597c1b728,true
b1791c01-9b57-4979-b92d-dbcd760d85c0,true
eba4ce48-91d6-4361-b17a-5d7bcae6872e,true
de47c3f8-95b6-4e1e-ad28-0f92e38b991a,true
b004fb1d-4a47-490c-b1dd-ab8b5d836894,true
b98ce50b-f39d-4205-98b4-9bcc06dc9a7a,true
14c2c293-e816-4d15-a36f-eaa5e7043a01,true
01bc44b2-195d-4e6f-b7e4-eb29a8a3e621,true
dded4bd9-d989-41ee-88f2-90d4b0fc16ae,true
1ba28723-b998-4fca-8af9-c23b67c4faf8,true
e85d4cfd-52f9-4de4-b335-c7b3585f5413,true
356c9831-5fbe-41d7-aedd-8e08d8f5988a,true
9306df6c-baa3-4146-a6f3-6e9ffef88a2f,true
1c6f246c-d090-4cff-9ba4-084b98624e44,true
89fcc0e3-3a14-489f-b246-40cf3ce394c8,true
7c5d4e6f-42af-486c-8607-d4998d65e9b5,true
c2750b5a-974c-4dbb-aa9c-b0f2a4363aa7,true
415ee7cb-0a41-4299-9eaa-9f59eabaf31c,true
fdbd5149-0431-4582-ac96-3a04dfd10815,true
7e9acf1f-bad8-4d2d-bd2a-9f7bb6552625,true
682680c1-aa5f-4178-ac66-c6b7dcb36869,true
68005d05-0436-4e7b-be3a-2f4381b8716e,true
93f3c90f-0d3e-4982-acf1-30dd383ad579,true
69748c70-dd09-4b58-bce9-125525cc7bdc,true
4ebdd1f0-4ac6-4005-8f6f-c025ecffdf85,true
34de5cbb-51e4-4dde-b29b-7a2f31e18160,true
21313ca2-9e89-4ec4-97cb-b9e4f233313c,true
d09ee731-15ed-4ca2-8832-d4f734b5fcdb,true
6b088ddc-b6ec-48e4-bad3-9d3868e08e50,true
20a08223-2f73-4bb3-9a95-c2b1efdd8a6b,true
fcbec68a-3d53-449e-94cd-f47cf538d1f5,true
cdcf06a5-143f-4756-a1f5-40902cfbb2c9,true
652ef070-bffb-465a-9e4c-f05ba4d2750c,true
0a13cf52-92a5-4da4-80cc-0134fd0f4cda,true
4d1d5422-4009-4fde-a655-4fea2e13daa3,true
623c78a9-df85-470a-8b6c-2681f4e1930c,true
d43c57e3-7180-482a-a435-dac6790ab639,true
5360b6de-ce54-4c0a-b6c7-4dec090c9799,true
ced651e2-b7db-46fe-b788-b00e300b3495,true
fb372e30-a3d8-4d08-8c0f-ec9df6992f3b,true
ddfe1bcb-617c-46b4-b67b-8bcc15a4f9ba,true
09d6d2fc-2ae2-4f48-8ad6-84ba7273248f,true
39d0f146-03ab-4c60-9ffb-4cfc2591a084,true
b95fc38f-bfcb-47fb-b17c-6ad842cf1ef0,true
bcb5b9fa-bb2f-4b58-9ea4-e59eeeb04fb8,true
0bfdf6cd-72e0-4478-a482-08a4c7b499b5,true
581daf01-efc3-40b7-a22b-07fa48a2e39f,true
ead44d8f-086f-42e0-ad3f-60aeeb0d99bb,true
bfcb8aeb-75a9-437f-a011-44a7e80d7cc9,true
58898a89-61dd-48e6-a2d8-5ef14b33b9e4,true
467ea7ab-2e0c-4ef1-a3fb-f1793fb14dd1,true
fa69f353-aa28-4de2-a144-05666ce1daf1,true
94e58fc2-7041-469e-861d-c85e34ab8096,true
337aa01f-0ee3-456f-8c22-e39f873a18ae,true
a76f89c9-4f96-4726-a91e-726db313aad1,true
48724099-6db6-4b7b-a9ee-4890601aa27d,true
0396ff30-c909-409b-9cfb-3e97f5f88432,true
01741b85-ff37-4e77-87dc-69c242599246,true
fbc60ef1-0653-488f-9666-2b75063f6a9f,true
adb629af-f49f-445d-8ae2-3f0c8396e903,true
24b48a30-4a0e-4d71-8ec0-29e33103dfa2,true
449b8124-4ddb-4f2e-b740-bdb27652f738,true
241369b0-1c5d-481f-88af-33095374c3eb,true
8ac0d6e1-8097-4b16-897e-fb0ecff0b393,true
d81a17d7-a8ad-4951-b648-33812617b100,true
78209a7f-67b1-4ba8-b3f3-da2b3adae754,true
23ba1629-5982-4528-b6dc-30a92462203d,true
59dff9f1-f011-4749-ab57-ebdd6a17425a,true
cbc348ba-1232-4bea-af72-fac540aa88df,true
aab0558f-a9f1-4b2f-bb69-f2efd98672a1,true
17ffa99d-1778-437c-9b67-30b97b2cfdea,true
debbb8d4-1162-48d6-874b-6ff3d0e58cf5,true
3832318b-ba04-4ef4-93ec-c9bd85ee1768,true
3b3ab552-7c0e-47d0-b30a-041bbfb1f93e,true
18613f7f-064c-48ed-9af0-fd6b6e128a11,true
2dac061c-2361-4c27-8d5a-e31224c1eb48,true
6dba6279-b3fd-4a8b-b652-a76ea6a6750b,true
1983d646-bdf1-44f3-9f92-605b36aa7162,true
8b2a6886-4a14-4543-9f10-c770075dba9f,true
f5c242bc-7aa5-4c82-ac2c-b39b04a3cce3,true
66dd3ce8-c10a-464e-803e-01039ee77c2f,true
854b9557-6d4b-4689-b8f3-069197a8e41f,true
72560bcf-5a24-4ed7-96a6-d8c9c693414a,true
2c336b9b-58e7-4992-b0dd-cdb92fec5786,true
d3613274-e99a-4180-a006-4518ed3b4ff7,true
17a035b6-0344-46aa-9c28-280239214e1e,true
95459cdc-61dd-4a40-ac30-7a4966be74e9,true
55a2b0d7-84a5-4ae0-a4a2-4464617de04e,true
384a5366-af92-44b4-8ff2-1956504f3945,true
1c09b1c2-1265-4a74-a2aa-b942f5102207,true
463966ad-6de2-41a6-b97a-d232503f564a,true
a248c3ac-b335-4de2-8678-557afd0dab14,true
5af0bab8-c79c-4180-b89f-7b3f758b5641,true
1fd7b0e9-0471-4ea6-adc8-31e992708d86,true
7ded6fa4-551f-4753-81ab-696737558498,true
eb0d57ef-835e-4941-a1fb-a5b98bac84fd,true
c65af2a2-899f-48f6-b9c4-f68bba5da1e0,true
7969f788-4475-4071-8d88-9ee9e089101b,true
016f6b2d-200b-42e5-ab16-01452bdaa5d5,true
16b80fdf-5e49-4708-a10d-d7b76f604c8b,true
0e66ea37-d705-4800-b9eb-b2e67dbe8896,true
08c92ec7-ada5-4e38-8e3b-6a204b3c197b,true
4d839be4-c921-4c84-8882-13ace6dff2af,true
3844a35f-6aec-411e-a833-50a824e7cd1a,true
f53b4864-3f73-4bcd-8d41-f52cc8390f32,true
17c9e2e1-d79a-4256-86ee-31639fa2d61f,true
1478220f-3b04-433b-a62b-86ce72f3df4c,true
70d75332-be88-4ddb-8d04-c55cb00fd876,true
e5389bc9-a15a-49e3-9010-27bcb62a32a0,true
b038d7b0-45e4-4c83-a7a5-fae5076a98ce,true
079f4b6a-fdc0-4c8d-976f-85ae2eab23c1,true
14c575d2-d2e9-446d-a90f-8f02e5675a56,true
4364a4a8-4dfa-466b-b4d2-f75f5cde5cd5,true
d5d45aa1-a1db-4f85-9b34-35380daa25df,true
929e328c-bdbf-4b50-8117-4e9c4394680b,true
584db1c8-d8f7-46eb-9ce7-7c0663114925,true
266db93a-dfbe-4415-b7e6-1d1b534dd01c,true
6578a135-3f4d-4ffc-9c1e-13e24e409810,true
bf58b22f-0791-44be-a2aa-68e92d18d41e,true
34b30be1-829c-4ce3-9e16-290e0d67c59a,true
0d5a1403-cff7-4610-ae3e-15edefb6a7b2,true
82e7dc31-14ae-4182-8bdb-cf6585c86d28,true
eab67771-41de-4344-a160-6e0870a3aaa7,true
26c001b0-c8d1-41e1-a531-0bd7f298c9ca,true
212f08ff-6fe3-41af-bc5b-88ce48fa7bf5,true
e6e3c869-30bd-46db-a0a9-1ad80f2d356f,true
75911143-40ec-4eb8-9bb2-d5728dff0889,true
6390d8e0-2061-46dc-8bdb-2f1224217e5d,true
91d42682-d38b-4b98-aeea-54f7a7f3b908,true
bbb8f436-0f8d-4fbf-ba85-007910e1f27a,true
5b36af88-b272-4060-93dc-3d2b3f58b71f,true
ed1403b2-89d7-43d9-a5b4-3492d1ded319,true
63005d74-6ef2-4c86-afe1-d81a31222456,true
1987d72b-a8e5-4d24-9548-4fd2b9129969,true
bfc98ab5-cfe7-4a50-8ddf-4f64f2fd36f3,true
48e9ddd3-7da3-4bfb-a112-599aa7aad812,true
97468978-1cce-43b3-818d-4a011021b227,true
5d3b18c8-a083-457e-9578-16523b4b4ea1,true
2288f2a4-5140-46ab-a97a-a7c898881cb8,true
ffdc9ae3-b858-4b6a-921c-041902279e5d,true
0b93a32c-f9a7-41bd-acfa-2fda78b36020,true
49b36b2d-f4ee-4823-918f-c6447d8e63e3,true
2b3f5875-05df-4ae8-b2ff-cd461bc5bae4,true
ad649e87-b640-48ab-988d-ff555bcb8a4c,true
b17cd068-82fa-40f9-a5ba-8d0ff58bffc6,true
ef831ae4-63b6-46ef-b9ce-e081d54d337f,true
fdbe833c-8289-4035-a4cd-b8eafdc93c8c,true
553ab01c-b1c5-43c0-b8cf-e1db4d094547,true
a5e3ec43-c017-4b51-9149-a628524d90c6,true
c86c8ab3-72de-4399-bf16-6e0f6cffdfa2,true
aaeaf0c2-70ee-4295-9a26-39dda7e9ece8,true
0611a1ee-1efd-44c7-9201-949f3e3f6eef,true
c0abd4ca-1db4-4118-aba8-99539d5af107,true
0977ab74-26f9-4d8d-adcb-efb770275342,true
bb71d10f-dc6d-4a65-a66a-9df84fe428a1,true
e9c8fb94-d4ee-4038-a83b-2e6fb26e9192,true
1ff7cd48-7423-4f5c-8939-1871d0874c6d,true
de38b6c6-a44f-4471-9bac-c9361df3f766,true
c0f4391c-759e-4a35-9b4d-fe961ec0139c,true
27ccfa40-c6a6-41df-822d-49c418a89877,true
e39d37a8-18a6-4646-944c-126d7dd751df,true
174868c0-ff31-45a0-b523-aa68f3bd9459,true
d3bad2f4-5267-41df-9b8d-b6ab0435e141,true
725948bd-d62f-4f87-8529-244673875f82,true
210e5ea7-9459-4104-932d-dc9784b8730e,true
a792c104-8154-496b-beab-c1b2686da85e,true
c4cb1606-b4ea-48c7-86d3-a38cbc8254dd,true
c0711d29-cc8a-4cca-922c-a8760adb3ba5,true
523e178c-9b46-4f8c-93ca-80cde1eda771,true
a582083f-2f9c-41d6-8fad-fa77ba77ed79,true
625e9017-adaf-41a2-b0e5-dbbbe089d35a,true
806c1d62-ab87-46a2-8aaf-87d3d15596ad,true
b79086c2-3b4a-4d4d-8719-92ffa930797f,true
582f9add-090d-47b0-87f1-d7cd43a5e181,true
6e69de00-3760-4b74-bcef-3f8e452b77a8,true
0ce117f4-69b8-4adc-bdd8-79df6a6ee22f,true
5cb7399a-28d4-4555-a35a-9f25218c5f63,true
ceb2c15f-a1a5-4fc7-b195-42f92c4a58b3,true
da3d7434-bc79-4be6-8900-f7a285763353,true
1be53741-1b74-4232-acc6-61465575f1f0,true
8ca719cb-1b97-4aed-9400-a03406b32686,true
80114079-8ea7-4f6e-848c-29cae0cf6581,true
df971383-45f2-4bb5-b973-7f1657cdd20c,true
686bbc65-4cdf-4e52-91b3-2e40e90d7def,true
5b5a7f6e-ec05-4f80-9c68-a595de766f30,true
79640719-c7cf-444b-9684-7eace60955ff,true
4cee7f0a-10d1-4247-8a02-99c0231f9923,true
e2982c54-36e6-4c6b-8885-5fba443aa480,true
c45883e3-fe44-4553-a405-34e474ee41b4,true
2b2fa865-680f-4934-ae4a-48ff09bae27f,true
1ac770ac-1501-478b-bc06-5cbe0f45d539,true
06c40066-f2bb-4a42-9629-5be508d70219,true
d69f820e-705c-4075-a8e2-b5244d7ccde0,true
04e932e8-06fe-43c1-8954-8181869266c1,true
36cee01f-1e07-4921-a1f4-218c51d49b59,true
b8706a80-2483-49e0-863c-af9a811a763f,true
ec6719cb-c4a7-479c-9bd9-e1907d8b4322,true
14d0d964-d50e-43a9-831b-2cc0dcefc211,true
77f0ea24-50dc-41da-bd74-fb5012d7c76c,true
50456f8f-9389-459e-800d-fd9b6becfa97,true
7847ff3d-9e0f-4b33-a90e-b746924ee00e,true
6ff61f72-5466-4142-a4ab-8aec67241d76,true
46f6650d-b90b-4716-8313-a837cd6b01c5,true
cab08d0d-6df7-480a-9bfa-d1795825ae97,true
723eb700-4fcf-4dcb-a8a3-8af514de8aa4,true
0061edca-5f35-4189-b370-7b1bdfcc6785,true
95d3b316-1d77-4b02-857c-c4c0bc421daf,true
8ae2ee94-3956-41d8-b947-a61fa376a043,true
a7d452ee-b913-4943-a57b-6d7d9791f05a,true
b51b22bb-3f91-4b46-ae37-cd312b0246e8,true
b6e8541b-7d95-4b2f-a9f9-0de42bcf106c,true
871647e9-02c1-4fee-a9f4-ca146c8a0792,true
0e9ded03-1ca6-4f0e-aa68-d19403484c49,true
96ace843-4507-4fa6-8958-22ef68034f81,true
6afed6db-808d-48f3-8837-cee929af543e,true
f42ac4bb-7948-4197-bee2-991f6e8d1428,true
871bb8bc-7756-491f-bb1a-b113f0d473ed,true
6f64d5bd-9606-4d70-afb6-e2cf7b029b2d,true
39e2f48c-84ce-4677-b6b7-6f2f7da126a5,true
137a5ef6-eb42-4209-9549-88bf931f22a3,true
7738ca1d-f5c8-446e-85c3-fe6abb39ad50,true
77e43883-7b60-4e42-a1d8-a15e5bbb0b79,true
957ef119-56ff-4b3e-9868-16850eb3835b,true
9212a087-f003-46fc-bc02-0e3cd1c7c3e5,true
39942049-7ce2-47b8-9aa6-1b819659692a,true
e0869bbc-080a-40a8-9718-cb7c7e738977,true
72cdcc2a-d722-4eca-8211-8f00d0de0285,true
184f6465-a06a-44d8-9911-77ddc42a30e2,true
fb01e6ca-6189-4a25-8bc5-b1e3f65bbd59,true
e6a514df-d2d4-4841-be32-9afb2948e437,true
961eac8f-e2a4-49b2-b27b-53d653efd701,true
5114e6d7-1409-4dea-ba22-0a72edfd353a,true
9564f599-78c3-4923-92df-c1c4913063a6,true
36007cca-94b0-42f5-8ebb-46abc56773e9,true
e4d25cbb-4502-4593-989b-e6de313f0359,true
46c13df3-c455-457c-9c57-6a40d4a52b7b,true
2a424e28-4180-4fd5-a081-bd559870809d,true
0979ddca-f6c7-4c5c-9328-50a61d4999e4,true
5226e90d-4133-4854-bf84-d285085ad640,true
9d40014b-0123-4641-bf82-a117ba5b7de7,true
0ef10498-68e8-4a02-8447-22d8272acaf5,true
d1fd9463-8f38-45ab-b32c-4c17b051a373,true
00813c87-57e9-4a7c-8459-fc60b9b3f638,true
321b648b-0e14-4321-ab4d-47c50c3305ec,true
4ef7fda8-1fca-4a8b-a4b6-2a7fe53fc454,true
9b785a4b-32f3-4930-bff3-0e7c7e4e9d2f,true
24b85cf6-03c0-4572-b698-c0d5aeb8a50e,true
cd174491-6ef0-470b-80d3-9931667a1c67,true
3ffebf56-fa67-4075-8de9-4907a98d5c5f,true
1b99c073-6138-4421-bd35-a26b7355cffe,true
d1ada0fb-2f5d-4e97-a2a5-d9dfa2b69ab2,true
1940ae60-64c4-4021-b33d-c90b7ec7a088,true
76d9f5d6-d736-4ffe-b032-327767bb09bf,true
032266cc-e5e9-4308-860e-7ba0b319d9ef,true
b2b2a6d2-7d0d-4e84-8dab-86c467719e0c,true
4918b729-1be2-474a-b9d5-5920e1459609,true
f2cc8e9b-9be2-42ba-a165-596b08c91720,true
fd5836f0-0c34-49ba-88c5-9faabdf90b5f,true
32952a16-6f50-4d10-9cbd-7cef6779f535,true
3c8b7cde-b5f6-4c65-839d-36df6e015398,true
fa8abd01-a3b2-4d48-9dfd-42266fe8963f,true
24626c8d-6533-40ec-bd4b-eb562eefa202,true
bc074f7e-b9f2-4628-aa92-3dd198b0565a,true
346fe19b-2065-4656-a338-eb40ab3f1b3a,true
90b2e3b6-1b3b-43b6-a6f1-23fd5ef4eb00,true
3b3d36b3-8722-494f-9717-e1567fb57197,true
72c76df6-d1ae-43fa-afa1-38b33ab05ad7,true
