session_id,customer_id
a685961c-474f-4c46-8d7b-9545819eece2,58191
5f42918e-b3a7-432c-b31b-01708be78a63,58191
eac9444c-0a9a-4c88-bd42-6e8c0559de94,58191
361133ee-9f5b-487f-a939-eeda8dd64e74,58191
6e2edab1-4580-452f-9470-21b43702c8ae,58191
6240caad-6a41-4cf5-bcff-90df3090fabe,58191
ef1e0fe1-ad41-4d19-976e-cc12a7729902,58191
33a331bc-5ee1-4c3f-812c-e3fb04237f1d,58191
043c5f7b-3502-49f0-a4bd-18cd3bd2ca69,58191
92edf136-6a4a-4c3b-a0a6-64e083ce23ef,58191
9fcd6105-c0a0-4f99-a1b4-2ba0116ab874,58191
3f8cd140-ede8-4030-98f1-a736737213bb,58191
e543170d-771a-4445-a4cd-aa92467280c0,58191
2757fe32-789e-461d-a00f-9376d7fac542,58191
da2d7757-ef86-4032-9a0f-84797e5c2dc8,58191
0563b55a-a859-45a3-920a-2a60cea60a32,58191
488c9d1c-4fb4-4a42-b08d-1eb7f461e7d8,58191
da19c53e-6ccf-40d9-bfe1-5bb1aea42680,58191
01c6ed30-f2be-461e-875c-9273a732654a,81104
3684c0f2-299a-4fe6-b037-ac20d8cbe236,47040
7b7f1afb-ebd8-4f38-87bd-a13813b51560,47040
49eebd0a-dbc3-4755-a343-08d8a138c595,47040
47663670-3fe2-49dd-af3e-54458c3a3669,11016
acd7831f-51a6-4793-be62-430158b30614,11016
9c5226c2-be72-4989-9997-4aea767f5142,24915
6de60e60-d84c-4c0b-8f84-bcee14916aa9,24915
f9e0d81a-c6c6-4c4f-8674-b270ec83060d,24915
2b492781-faf4-4a5f-b68d-f58da343888e,24915
97e8408f-1f15-4b5b-8b97-1d2332cbb37c,24915
4c865d18-e341-4a51-aa41-fb9d19f39981,76966
cec4f7db-f909-460b-8bdf-346b05f19d69,76966
6a50182a-652b-492d-b841-e8c72039db99,76966
1ef2cec7-1d57-4693-9604-1c22d118b28c,76966
4269d3c9-4c13-46f7-a1c9-fb25e0e67858,76966
8286dd63-271b-412d-afd7-37e397a911ee,76966
3aae8c0e-52ad-4539-853e-7d3449396d51,76966
c761a09e-3f22-44d0-bac3-7a76728833ca,76966
4ecd28ad-45ee-4c89-a67d-351672c33821,76966
a66e2610-0aa4-44b0-8e6a-1056cb4eb8ad,76966
033451c0-6bbb-4a6f-a175-6162fe839da4,76966
8dda05c2-8186-4699-b270-80ff224d4c75,76966
447b7451-a903-4bf7-a8b7-9ec8428b6f3c,76966
93d1356c-c3d5-42ec-b09c-df289053d6f8,76966
41f37011-e53d-4d52-834a-3fc71f48ce38,76966
35dbac5c-335d-4d59-b570-1e792bc77a76,76966
0d68a2c1-3bb9-4ecf-9816-00aa9fde244e,76966
3f08f448-323d-4525-bcb6-b6231c081aee,76966
0d27f71c-ce2e-4b27-aeb4-154638ee27b1,76966
f29f16e2-b13c-4c99-bd0c-9e7556efa7da,76966
90bfcc7b-14cc-4299-ab0b-497f2617856a,76966
6d42a8e1-fe7b-4020-9025-58d072938285,76966
3e0c3f55-139b-415b-b826-8c45ce2d3b0f,76966
52763cdc-f4ac-49dc-ad31-986ef6c55c95,76966
d2ed4539-cd54-4136-891f-ff4a97c42014,76966
5282106e-d430-4996-943b-bc7965d6031b,76966
806f16fd-5ec7-4a6f-b7dc-2658bcafe0a4,76966
4c36b626-e3c1-43ab-8eef-60a4c2397350,76966
63519787-bf5e-4886-b5c2-bd51e56a331e,76966
82238308-5b89-4222-a0b5-1c1c7c395bc9,76966
692dc2e5-8173-4611-aa8f-3f42cb8fce2c,76966
493fd3df-f395-46d1-828c-e3d1984dd276,76966
0c636a4d-d260-407d-b008-de17ba8fc12a,76966
da225a71-544c-43cf-9b86-e2afd8490020,76966
c98f8d9c-da3c-4c5f-baef-19b7e2af3d45,76966
8f0ec8ef-04b4-4ad1-98bb-be771568aa26,76966
6a2be42e-4592-457b-88bc-07e94ed3866f,76966
fad0b6a0-ee48-435a-8513-61c2e1ae1453,76966
59d0e1ed-4025-4816-8ffa-09df424c9d30,76966
fe7544f7-cce5-43b5-85a5-ee0795d6434e,76966
e3a7eb28-5776-4f1c-b853-462c42ad5660,76966
89c70c50-6fb1-4fc9-af6c-28ad290c95a7,76966
544cfd0e-25ae-4d67-aa48-f34bc6b5b62c,76966
5271f9f9-f9de-49b6-8334-9e30762e8a77,76966
998b27b7-a4c5-4dc5-9cae-d5e61662dfc6,76966
ef8a0721-f857-4aa5-9745-7af5d1fb583b,76966
3849f1fe-b87c-4480-bf81-f6c51a12c4ab,76966
082f6e45-92b6-4279-a72b-ccd8ccad19d3,76966
0161085a-16de-495e-9ceb-7c4ca79b8be9,76966
bba3a8de-8081-4d38-96f3-26243eaf017c,76966
60067c47-ba62-485e-9963-f920f7b92cb4,76966
e347a398-323f-4955-9d14-19a949c55947,76966
2f0c73d0-e494-4c04-a579-5481db26d9e9,76966
449978de-e4b1-4f41-a93a-a186798fd9a0,76966
4c6d6c1a-9922-48dc-8d8e-de5c74327be3,76966
cde933a9-9908-4cc8-b307-bab2af5af920,76966
bfd13437-963d-4c37-8acf-05eb2c6bdacf,76966
ef7403b7-e455-40a0-ad53-ad90e28b35a7,76966
58acfc48-8e2b-4b97-9673-db738655e209,76966
eab17820-cf57-42c6-a43d-39263a04d32f,76966
624c1abc-8dcb-458c-a583-b129bfb8fb8e,76966
dc90923d-b7a7-44a4-afc1-f8811d9f25a4,76966
b294fcf0-f9df-43c8-95e2-ab702543f4eb,76966
e12c5356-b21b-4099-ada5-0c6285eb6595,76966
5a649e94-f8bf-4f89-af1c-c5cebb3135b0,76966
74d16e7c-61ac-4118-841a-fb97bc6fcf99,76966
259ef08b-b488-4380-80f1-00edfd23efdb,76966
985607be-65ac-416e-b1cc-91afef525955,76966
2e68b624-a4a1-40fe-9567-205767113fad,76966
2b7dee07-54f7-4d50-9b1b-fdb66b77aa86,76966
c8b82e74-e486-4a85-ba21-f264bbdd6e71,76966
3ad0ebac-5fce-4751-a5a4-2f9bd1db9e5d,76966
f1274c48-1551-4a8c-b138-b4470823718d,76966
0a23e661-437a-4e11-b7c1-e1a7eb34d4be,76966
c7cb4297-db41-4b42-a3f6-9697583475cf,76966
13a59572-91fb-4bc6-b507-085f802a2988,76966
420da448-ab8a-42ba-a3b1-e19345c44c11,76966
1d736f5a-81bf-4304-8260-c45c88070578,76966
af548b68-6045-4461-a330-6148bbb82440,76966
58d653b7-76e5-4a42-abeb-742c49fd2910,76966
afe8ceb3-d21b-4464-834d-7ae757e54df8,76966
5e050084-d9e1-41af-9edb-dceddb47ed6a,76966
9474a839-b3a0-41c0-bb0f-e20377da2dd2,76966
ce499d77-0326-4cbd-b4bf-c1f3e10f36ef,76966
0c2a9420-1d6c-45b7-99ea-14026ae5159e,76966
563f4aa4-7a1e-44e3-afec-dc60dbc2fdea,76966
801622ea-a7ec-4768-b732-1f23d384084a,76966
0decc873-3a8a-43c3-a0b6-3d9627886bb5,76966
0290608a-70cb-407f-b8e6-e26eeb2205d0,76966
4f7a7c72-224e-46b2-9414-630624f2be21,76966
c7ea62e3-bb18-485d-b2f1-ad942f9075bd,76966
09b9dac6-cb82-4d65-a3c0-9fb01d06b001,76966
b768c87c-a024-4566-8f61-46ac3ccdc552,76966
82e23d07-f8c5-4284-8fa4-a49e7c5e87d7,76966
cfb26617-dcb5-495d-8bca-c7b3f682db92,76966
8379f4b1-f552-4c9d-a598-32abbff683ff,76966
e95d9230-c317-4b5f-a947-c539682683bd,76966
1f10ea60-715e-4598-8b5f-35b1e6c4097d,76966
28cffaf5-d9da-4e73-8197-db32e1e284ca,76966
7ae751c9-af24-47e8-ab94-7519cee6a474,76966
420f9826-d0ec-4bb7-9638-e69004867281,76966
63406f02-ddfb-4816-a77f-efdd494b8abe,76966
4052d1fe-c8be-478d-873c-f39f1bceb0a7,56690
9422a116-c5d9-45d0-beb8-556cf2945b8d,56690
1d9512bf-e02f-45db-8a26-cd64ebe0cf96,56690
20a74402-4fe6-4e38-9ab6-246a0fb6946f,56690
188a6d1f-c739-4679-a3bf-c11e6d105eda,56690
8f9314bf-d41c-4e80-b2fd-e10d232a37d2,56690
e90f9c4b-3b2d-46ad-bc9f-3279f83eba42,56690
05a8328b-129e-4ab1-989e-461dca0e854f,56690
8bf6cdb7-57cf-47bd-8486-6375bfbc9bed,56690
6e712878-052c-4f41-b682-8cc90e7e1e5a,56690
f04d3342-af52-4955-b73b-258a63cfcd41,56690
2c1529e5-216a-4afa-a980-f860b2269899,56690
e5c2a8f7-c96b-4f7d-a60d-0b532e18667e,56690
187e34cb-51a2-47fb-8e4c-e7001017e19f,56690
4490f604-d961-4745-89d4-ee24bf8f086f,56690
25cc5001-2396-4690-ac08-ee8f564bab31,56690
69c1d3e7-1e08-45f5-a3d5-e4da47c46f7e,56690
09bc3c90-164f-466b-8131-ece043e519a7,38579
cf25ab30-5f48-4eb6-8ad2-1c1b4a18c167,38579
06a86314-4eb0-4cb1-8cbe-c2d77f4042ce,38579
c2f21a7a-38cb-40e1-8157-ca66315c6f6c,38579
10090af1-d9ba-41b8-97c3-5331d8fd2e11,13813
d86b4a72-436c-4a15-ad27-5caf6ee2e212,13813
b4472b7b-1a5a-44d3-bafe-20de526e4b47,13813
b60c7fc9-91db-48d6-9ff4-0e799b72dfcb,13813
4e411977-15d8-44da-aa5a-c93c22d4e850,13813
736ddd4b-6d47-41b2-9789-4632d9b18dd2,13813
7a0c4a25-89dc-4801-838d-396722dc548a,13813
7e599062-f014-4d63-b017-cccd6b1d8e6b,13813
ab0f1ec9-cd68-46ce-9daa-268b493e0a44,13813
702cf921-a91c-4ab4-bc32-2e03b64d59ee,13813
e1abb588-ce57-4861-953e-f5af8afa5517,13813
de9a6915-a03d-47f6-b182-aa12044a54f6,13813
802f6a12-909c-4483-823d-bd6c9c23344c,13813
24b99d9e-0f67-4359-bba4-00fecdc171ea,61309
37a3e9c0-71b6-4612-b857-a84d79f19eb3,61309
aac2292c-f3b8-4279-91a0-7c579b461fe8,61309
bb1a0861-7a41-47fa-91c4-9d856e395797,61309
345d7d21-3b64-41db-bd52-16108b259457,61309
e4a11528-b86e-448b-bd94-7a097f238dba,61309
2fc2a20d-3038-42ba-a556-04383449672d,22811
ed375360-caf3-4ca0-95bc-cda2523c794e,22811
444d5e49-699c-4e67-8fe8-047aa9561add,22811
293c2594-5ad3-40ce-9d77-fd77d38be603,22811
c534837d-77ed-464d-b2ea-d6ad6a35da99,22811
75ed9772-92fe-4982-9c98-08d4f9384de8,22811
5ec0ff20-6560-4855-983f-a13d85286326,22811
40993265-50cb-4609-ae14-a401ae24cdaa,22811
0697ee20-6e32-4295-b7ef-1eb5ac700912,22811
ef1addd4-ff67-4564-bd9a-085167c8c32e,22811
2129f65a-c275-4d45-9d1e-93239f05addf,22811
6ddc9f05-e4b4-4864-8c71-701e11d282a4,22811
54d94baf-abc3-4f9f-9791-922e2b6f2b45,22811
5a0b5929-5645-4bf4-a1e5-a750ef8690a8,22811
24f0c8ec-3ffc-4001-be2d-bacfe44cca42,22811
68a01dda-8a6f-4947-aeee-7f0593f30d70,22811
05c865c3-a705-4233-b6ac-342ded913086,22811
405bbe42-dbac-436d-ab43-33ca13762e63,22811
544466bf-ae2b-4fa2-a854-018a1fa01a51,22811
4f04a6c4-91c2-44ca-9553-211c0e7126b9,22811
81b71647-1104-4886-ad1d-abed6afc3c7c,22811
3b3a2e5f-27ea-4001-a237-31b7cfcfd485,22811
f3e579d5-85c5-4e66-8680-3536d24f6203,22811
2e70d011-a5f3-453b-bd90-9823382b056c,22811
a3ad4782-318b-4163-a74f-ff2e92de5408,22811
09f70370-44f4-47a3-adb3-439db13ef6a9,22811
a399d745-f074-4056-ab65-6375fae14eed,22811
fca71cad-3e01-4d49-914e-8aacc0aa0336,22811
d82b7574-ddf2-41fd-b2de-44a791b50de1,22811
4919fd99-aafb-4988-8eae-b79ffd545b07,22811
85018627-2772-4fc9-a0b3-e792c8bdbb1e,22811
522cde01-e624-4686-8a5e-9e5f8553ac50,22811
d38f04e4-ad35-4db7-ba74-c11ac0a27667,22811
c6cd7e19-e3c8-4a41-af76-de3bfbc83216,22811
f9ea1e03-dbfd-4365-92cc-82d565e230bf,22811
4e617e1f-cb50-4fc1-9ddb-0dd7b849b293,22811
1a7da54a-c0ae-4802-a363-4e07c5691dc7,22811
f20be4ea-85ea-463e-97c5-df462d6d1c7a,21967
e9ab194a-75e1-4ff0-ae9d-08256671fef4,95962
b3d928dd-b3b2-4de0-857e-a665060f8d4d,95962
c2e3b2b2-ba59-4821-89c5-710f782b5542,95962
5a12f5da-9f07-4547-8922-4d9451fc3e61,95962
86216d22-9350-41d7-9b4e-aa2837a4e99c,95962
1e3825f4-f12e-4a81-aae3-86a9fc7aceff,95962
e772fdc8-e00d-4853-b6b6-7bad94ee3ce3,94499
dfd3d71f-74b8-4830-97e6-f148dd136a24,94499
b4af3adb-af3e-48fa-bef2-9eb85055cc41,94499
0b46b17e-7a41-4db9-8899-e278c7aef8cf,94499
78e861c4-2066-4fb7-b351-5ad872ea8f03,94499
789703ac-08e1-4446-9435-71d5869f8842,94499
0652e0b3-d89e-496e-8767-cea8a5f43cd9,94499
4fdf8f58-1d79-4735-8cf4-193631277e67,94499
bedb6865-0013-4291-a238-5203750c9bd8,94499
1e2f5f2b-fd70-40b4-9a73-6351a1f9d0f3,94499
5b8aedd6-e7b3-49b2-a460-306dabcb2da8,94499
dea97cd5-5752-4d01-b720-9255df942e78,94499
6fa43ce6-c117-46d9-bc2c-dda7e8b0c2d6,94499
dad2f6a5-b65d-44b4-8135-6c5c845f83b9,94499
4bf9ff48-300c-440d-a520-683cbf9bedb7,94499
0ff79b5e-6710-4e9c-9bc3-67ba9a551dc0,94499
b8ca4063-3742-446a-81c7-ccfb9f9f28a8,94499
2a13007c-c8d9-47fb-b73a-96dd641fbafe,94499
f7fe1217-19ce-4529-b7a2-0b45b6bef42f,94499
70013875-a010-4c3b-acb2-47e14bc2eba7,94499
39e8b7fa-2145-4dc4-bd32-46628a6694ac,94499
7c3efcb8-82c1-44aa-aa53-9a1f5d8fe702,94499
63ee0509-cd39-4255-aec9-57d3020ac0ee,94499
3995869c-19a0-4055-a45f-dc291a9888fa,94499
d924bcd6-2705-4df0-8933-350c220c47d3,94499
cee7c82b-c0a7-4c12-88a4-282d63c8326e,94499
bf6336f1-6ae9-4c7f-b2ed-e025e4a805e7,94499
cab1a230-2034-451e-9ba9-46ac6fe4db28,94499
99786dc5-414b-440f-a222-3371279b658a,94499
349d4bc5-d7e6-49c6-9906-3e58ee78461b,94499
cadeadc7-a13c-4890-9423-32df7e781b94,94499
40b3e752-4297-4381-969b-d719c02781ca,94499
23b5226d-d15b-4595-a8b6-159e886eea48,94499
7460925f-af09-4f1d-9522-0feba1ee7d2b,94499
cace2205-1f1f-43d6-9aa7-33cdba6e23a2,94499
cff3e3bf-8c94-4eb6-9194-50c217434239,94499
abcabe4a-5693-4025-b04a-ece537d0cb00,94499
7470d29f-a63d-46f9-a3c4-96be9a13cf2a,94499
b80c1d9c-4002-4b4d-af45-7d2a52faa1fc,94499
0826b6f1-3b03-41d1-b387-d112a1b4a2b2,94499
d7e00545-b8ab-4e00-abc1-3edb1b6a3eef,94499
54a9e050-5819-403a-b159-a2bc1f4637d9,94499
8d312e22-ff80-4cc6-a344-6b97d391e15d,94499
7b512c03-ae25-4318-954b-f076deb62f31,94499
e5cfc975-1f26-4ec9-a0cc-8388b44f631b,94499
a9c14067-0eb0-4503-ad94-73b558b94efb,94499
9ceacc6c-4ff3-42ff-b8fd-5fd25415f72f,94499
39ceae07-e4f6-462e-be08-bb4b32806c70,94499
5e3a2106-081d-43c4-bb7a-1ea0acc476dd,94499
361ee5d1-0821-412e-8841-6494a7509b4c,94499
78c2e44a-86a9-4472-a450-3dffbf0b83f8,94499
0cbaf087-9cf2-489e-9f64-556e3bd89823,94499
9b20c130-5902-4ec1-a2b5-e02cd4d8dd3c,94499
60f7e741-6251-4b91-aba5-68d421513980,94499
fa296985-6edf-49d8-9398-b9ee23031e00,94499
420fe250-0315-4057-baf0-8df5ce3d61ed,94499
582a5cce-5090-49fe-ad18-bfcc52dc9d43,94499
30bcf6c6-efae-4fa4-bdeb-707a6f1fc496,94499
683dd776-a2e3-4033-aa19-a1a0c3a6e32c,94499
000b7b15-661b-4bde-941b-ef604efd6e93,94499
99936317-e5fc-4ee2-81ab-d92457b14e0b,94499
6ea86338-b78f-4117-b6bf-0c988bb00a13,94499
5f9a217c-8a29-4702-bd79-d2ba26b8b130,94499
00330f3d-b640-402d-b084-7fb04651c3f0,94499
b1ce78a5-4e64-4779-b44d-e3acb14bbf12,94499
1206cfef-6c27-4f6a-83db-dadbf9448a4f,94499
90aef060-3d50-40c9-a2a3-c29b4fa349ca,94499
c795df39-abac-48a3-b9a0-e19413c1c9e4,94499
6460f3df-f8a2-4b6b-923f-48c0dd0f7649,94499
642d455b-f411-4666-98e2-ca78dd78e95e,94499
d50c7a6a-e64e-4be6-95ee-9c6bc9796d02,94499
ae971632-75de-4bdc-b40b-c4a57ba42186,94499
26e11e2b-09e5-4495-8ac4-4fec2a872d71,94499
ace88553-3579-4f20-ad38-652f1306ea5a,94499
40e58a36-b87f-41f2-bfa0-cbc89bf4ae04,94499
71305826-fd4e-43a8-91fa-8f300ee646dc,94499
352fc8e3-fff5-41d0-9a1b-5bfc0f1357bc,94499
dc322207-b535-4b51-a574-f56f117769a0,94499
dec41a5b-fa0f-41dd-83f3-5b0582ca4df4,94499
926da54b-6508-4c26-a9ea-4a2e7b6099ed,94499
8b423929-9003-4d2d-b148-88cac51a05bf,94499
5a7e7e83-2fd9-4798-b919-6543358ae45d,94499
616b88be-5ab9-4af7-b8fb-38826f97cadd,94499
13f7a0c4-b85f-4e8a-b589-5367d3833a77,94499
b09ea128-a2cd-47e1-9555-aad9ce592f77,94499
60735e24-ced2-4786-8503-179126fdbd30,94499
dd0f940d-ec7d-473e-b396-38ebbec52a64,94499
ea4838f4-cd88-4d30-a99d-a8e23728872a,94499
0d13ab66-5eb5-4069-87bf-d158737cc5e9,94499
27f35a0f-436f-4e05-bc20-b51985a4dca8,94499
5d88d492-e3d6-4bb0-b25b-2efc653a465d,94499
5e34676d-b9c5-4c65-9fc9-a9a0541afa30,94499
ae5269cf-3b9c-421c-a3e1-6a7a891e5b71,94499
010fc3e7-8574-4dee-87a5-149442d7e3df,94499
ab999d8e-ffe8-44d6-9074-431353d30b2c,94499
a7a7c471-83ef-481f-9394-cd2fdd9dd3cd,94499
b7d4bb61-e065-43d4-acac-16cfe2d45410,94499
e4efc9b5-ef79-4ace-9a77-ce97a0e26e35,94499
6fc902e2-344d-46bb-8a9a-1e3d53ef0984,94499
db920b32-4730-4558-9bbe-e99e96395017,94499
d90b516a-0e93-428d-ac48-bbaec9d55ac0,94499
d3b06537-0c87-464d-a536-840b661be09c,94499
f71df99e-0755-4338-9775-8abc5dfb5b97,94499
923d15a9-0631-4238-a97a-815df67b67d7,94499
e21424c5-3402-4bd3-b909-da31f724d8b9,94499
1bff706d-96d3-4761-af38-5f9e987caea0,94499
c4b8b4a9-1361-43a6-8efe-6eb02dce69b3,94499
94bf2ede-d462-4220-95d7-a5ddd138ce89,94499
68189d50-6c55-4ad8-b64c-992e7ae77981,94499
ff71e028-baa1-4238-a808-9c1eaf85b3bc,94499
5bdf832e-d6d7-4b1d-9895-8a38c2c30bd7,94499
be1daa9f-c10f-4655-9cbc-32ceb2fb591c,94499
dd3e63f8-b2d8-4a6e-9602-d770eea66a1b,94499
c97fda0f-fc9f-4a18-aa44-017799095710,94499
62dca131-dd32-4cd8-b0d5-2793aac6ad74,94499
705fa597-78cb-4f72-a7fc-e8a3ea5dc6d6,94499
753332dc-c2ec-467e-abd7-176736bfc456,94499
e0abf574-a3d0-46a7-ad7e-f4619f290988,94499
b58b7a89-5ecc-4efe-be6b-01514c5f5996,94499
9a2d918b-a443-4009-81db-7b32f56da3ba,94499
16a49775-2839-446d-8969-f297669d71e3,94499
e1525e2d-d05e-4863-8c22-f3962b5e857f,94499
52665002-b67e-4b91-b8e6-93ee45a80260,98987
f1aa4b1f-ec0e-410f-9ef1-9dea9221d77e,98987
007f876f-6299-4bce-8529-4a2eeb49f0f9,10953
856a5a74-62fe-461b-a729-ddca6ba9f3f4,10953
5bdf6507-b3e7-4942-97fd-d3a72645f2bb,10953
7e241ace-d034-44cc-94cd-02cf0032a575,10953
e40db956-422f-41d9-b433-7dbc65428e7a,10953
7f40255d-3eb4-4ccb-8003-cd93fa57d030,10953
3b1c6cdf-390b-4e5b-bde6-64a15c6c32d7,10953
bfa2a1a0-b2b4-4dd4-8967-1d467afecd1c,10953
cc165dd9-5223-4068-8526-c8b59174d550,10953
2ce249e0-3c09-4639-bbb8-10346f48af8f,10953
a0b14d6f-64e4-4560-97f1-b01b4f9375d8,10953
db8a8cdc-d356-4fbd-971b-3c0d6a9b93dc,10953
e4ff8992-58f4-4cdb-9234-4ff459de2a66,10953
e0965019-98bd-4ff1-bc7b-ac46abed73b7,10953
d917c659-4798-4503-8d04-6ad4df903bc5,10953
